applicant_id,dup_group_id,record_kind,full_name,dob,phone,pan,email,address,city,state,pincode,loan_amount,loan_purpose,applied_on
APP000117,1930,original,Sandeep Prasad Malhotra,1994-06-01,6431300675,TNVST4608G,sandeep.prasad.malhotra320@hotmail.com,"6th Floor, 71 Temple Street, Vasant Kunj",Kolkata,West Bengal,700069,1675000,Inventory Finance,2025-01-01
APP000118,1881,original,Shalini Lal Gupta,1990-10-23,6124885607,NIQQK3733E,shalini_lal_gupta746@gmail.com,"17th Floor, 319 Nehru Street, Salt Lake",Hyderabad,Telangana,500012,3275000,Equipment Purchase,2025-12-17
APP000119,5639,original,Uday Rani Tiwari,1968-06-07,7593381741,BQYNJ8415Y,uday_rani_tiwari693@rediffmail.com,"249 Church Street, HSR Layout",Kolkata,West Bengal,700022,1175000,Equipment Purchase,2025-08-03
APP000120,2834,original,Sanjay Lal Sinha,1977-03-28,8662503506,MKHZI7001O,sanjaylalsinha464@gmail.com,"Flat 865, 206 MG Road, Salt Lake",Mysuru,Karnataka,570033,2200000,Debt Consolidation,2025-09-28
APP000121,8664,hard_negative_household,Kavita Patel,1968-10-21,9088314212,SFBGD4727C,kavita.patel173@yahoo.co.in,Flat 779 154 Lake Side Road Indiranagar,Delhi,Delhi,110099,3225000,Debt Consolidation,2025-01-24
APP000122,3663,original,Rohit Chauhan,1965-05-14,9508422389,HDMGU2686Q,rohitchauhan174@gmail.com,"17th Floor, 248 Link Road, Anna Nagar",Gurugram,Haryana,122003,1725000,Personal Loan,2025-12-26
APP000123,4001,original,Arjun Nair,1965-09-16,6429135482,GIVST4556F,arjun_nair793@yahoo.co.in,"7th Floor, 142 Gandhi Marg, Sector 45",Indore,Madhya Pradesh,452002,1075000,Debt Consolidation,2025-03-11
APP000124,8003,original,Kavita Chopra,1992-04-28,6083223132,LMFBH0389M,kavita_chopra780@hotmail.com,"3th Floor, 81 Church Street, Vasant Kunj",Coimbatore,Tamil Nadu,641053,2000000,Debt Consolidation,2025-12-24
APP000125,6183,original,Gaurav Kapoor,1971-10-10,7114998513,YJIGQ3393K,gauravkapoor394@gmail.com,"11th Floor, 222 Lake Side Road, Malviya Nagar",Delhi,Delhi,110073,1875000,Working Capital,2025-03-20
APP000126,4887,original,Vikram Prasad Verma,2002-09-03,8007858923,QOWZO0909W,vikram.prasad.verma238@gmail.com,"14th Floor, 323 Lake Side Road, Kothrud",Surat,Gujarat,395035,75000,Debt Consolidation,2025-02-23
APP000127,7754,exact_key,Suneel Chandra Mehta,2000-02-15,8136399028,KGYOW7772F,suneel.chandra.mehta779@gmail.com,9th Floor 184 Gandhi Marg Anna Nagar,Mysuru,Karnataka,570048,1150000,Personal Loan,2025-11-12
APP000128,2099,original,Nisha Nath Chauhan,2001-10-21,8671781197,GVLZF1792I,nisha.nath.chauhan665@rediffmail.com,"Flat 817, 171 Church Street, Vasant Kunj",Lucknow,Uttar Pradesh,226024,600000,Debt Consolidation,2025-01-19
APP000129,1030,adversarial,V. N. Nair,1998-01-28,7182473890,JZOAV3461F,v.n.nair931@gmail.com,"63 Park Ave, Whitefield",Surat,Gujarat,395043,850000,Debt Consolidation,2025-06-05
APP000130,7557,original,Varun Devi Yadav,1968-05-08,9494477062,HASFB0086N,varundeviyadav905@gmail.com,"9th Floor, 172 Link Road, Indiranagar",Kochi,Kerala,682058,3850000,Business Expansion,2025-02-15
APP000131,3337,original,Ankit Kumar Dixit,1971-05-19,8390849107,YPEIC9750U,ankit.kumar.dixit668@hotmail.com,"9th Floor, 345 Hill View Road, Adyar",Kochi,Kerala,682080,1000000,Business Expansion,2025-08-03
APP000132,1205,original,Harish Rani Bansal,2000-07-24,9812842086,PAADI3256L,harish.rani.bansal278@rediffmail.com,"382 Park Avenue, HSR Layout",Bhopal,Madhya Pradesh,462097,2000000,Business Expansion,2025-06-20
APP000133,3206,original,Amit Reddy,1991-07-03,6126981155,RQZKU6421O,amit_reddy418@yahoo.co.in,"105 Station Road, Andheri East",Delhi,Delhi,110090,875000,Inventory Finance,2025-09-23
APP000134,6031,original,Rahul Lal Patel,1974-10-17,8115098299,NZFWS0779H,rahullalpatel648@hotmail.com,"5th Floor, 198 Park Avenue, Rajouri Garden",Ahmedabad,Gujarat,380097,3750000,Equipment Purchase,2025-08-27
APP000135,416,fuzzy_only,Yash Naath Tiwari,1986-04-21,6363427786,GXXUW8517K,yash_naath_tiwari16@rediffmail.com,"17th Flr, 363 Hill View Road, Indiranagar",Mumbai,Maharashtra,400012,4575000,Equipment Purchase,2025-05-21
APP000136,2815,original,Naveen Nath Gupta,1985-10-26,8101443376,RLWUL8558X,naveen.nath.gupta655@outlook.com,"232 Park Avenue, Banjara Hills",Indore,Madhya Pradesh,452045,2175000,Equipment Purchase,2025-12-22
APP000137,3509,original,Swati Rani Agarwal,1978-05-14,6678044734,ZPLAM4702U,swati_rani_agarwal308@hotmail.com,"186 Ring Road, Hinjewadi",Gurugram,Haryana,122002,4775000,Working Capital,2025-02-27
APP000138,2615,original,Sandeep Verma,2002-08-27,6218331426,QMXBX9617O,sandeep.verma446@hotmail.com,"Flat 1069, 123 Ring Road, Rajouri Garden",Chennai,Tamil Nadu,600094,3700000,Personal Loan,2025-06-18
APP000139,1670,original,Harish Kumar Patel,1996-07-16,7664642155,VAXGK7295K,harishkumarpatel575@yahoo.co.in,"40 Station Road, Anna Nagar",Surat,Gujarat,395087,2575000,Working Capital,2025-11-13
APP000140,5240,fuzzy_only,Kavita Naath Mishra,2001-08-08,9764275561,RAWAI4020T,kavitanaathmishra253@rediffmail.com,Flat 552 164 MG Road Andheri East,Ahmedabad,Gujarat,380020,3250000,Personal Loan,2025-04-15
APP000141,1613,original,Ashwin Chandra Verma,1970-02-11,9151951177,EEDUV6477I,ashwin.chandra.verma881@yahoo.co.in,"11th Floor, 49 Church Street, Adyar",Mysuru,Karnataka,570067,2075000,Working Capital,2025-02-09
APP000142,4682,original,Divya Rani Pandey,1978-12-13,8784642468,HKQHB8294R,divyaranipandey802@outlook.com,"316 Hill View Road, Adyar",Hyderabad,Telangana,500015,500000,Working Capital,2025-11-22
APP000143,4646,original,Vishal Chandra Sinha,1996-05-25,6068376353,EXEGF8790I,vishal.chandra.sinha262@yahoo.co.in,"5th Floor, 205 Market Road, Malviya Nagar",Noida,Uttar Pradesh,201090,1650000,Equipment Purchase,2025-12-20
APP000144,3066,original,Naveen Nath Dixit,1983-11-28,7874802413,AZLWA2962Q,naveen_nath_dixit394@gmail.com,"Flat 296, 48 Market Road, Koramangala",Bhopal,Madhya Pradesh,462054,3975000,Business Expansion,2025-02-18
APP000145,7520,original,Kiran Rani Chauhan,1972-03-13,8181153225,IJQXE2888C,kiranranichauhan859@gmail.com,"5th Floor, 382 Link Road, Indiranagar",Jaipur,Rajasthan,302028,3700000,Debt Consolidation,2025-05-07
APP000146,1745,original,Vikram Prasad Mishra,1969-07-26,7969751224,STFBY1816J,vikram.prasad.mishra175@hotmail.com,"Flat 398, 103 Church Street, Kothrud",Bengaluru,Karnataka,560070,4050000,Working Capital,2025-12-21
APP000147,7131,original,Naveen Prasad Verma,1983-10-24,6015447679,LKCOQ1773Q,naveen.prasad.verma661@outlook.com,"Flat 829, 242 Church Street, Sector 45",Mysuru,Karnataka,570098,2900000,Personal Loan,2025-09-20
APP000148,7402,original,Naveen Kumar Singh,1998-08-21,7192443265,HMNRE1644F,naveen_kumar_singh593@gmail.com,"371 Hill View Road, Aundh",Mysuru,Karnataka,570045,2875000,Equipment Purchase,2025-09-18
APP000149,3921,fuzzy_only,Akshay Lal Bhatt,1988-11-08,6915905432,OVLJD1055T,akshay.lal.bhatt481@yahoo.co.in,"8th Floor, 284 MG Road, Aundh",Ahmedabad,Gujarat,380020,225000,Working Capital,2025-03-13
APP000150,871,original,Ramesh Prasad Mehta,1996-10-02,9514939158,GTOVH1082E,rameshprasadmehta541@rediffmail.com,"13 Market Road, Powai",Kolkata,West Bengal,700040,4425000,Personal Loan,2025-04-10
APP000151,2539,original,Rekha Rani Singh,1986-04-27,6398028293,MUVRT9470I,rekha.rani.singh376@yahoo.co.in,"Flat 608, 56 Hill View Road, Banjara Hills",Kochi,Kerala,682084,1725000,Debt Consolidation,2025-03-11
APP000152,7245,original,Ishaan Rani Sinha,1969-09-17,8221274106,VFZOX9188N,ishaanranisinha954@outlook.com,"Flat 631, 124 Market Road, Adyar",Ahmedabad,Gujarat,380016,2925000,Working Capital,2025-12-08
APP000153,8535,exact_key,Zoa Devi Jain,1983-05-16,9970063594,PMBIZ1904P,zoa.devi.jain775@rediffmail.com,"10th Flr, 320 Gandhi Marg., Hinjewadi",Jaipur,Rajasthan,302094,1125000,Personal Loan,2025-08-01
APP000154,6827,original,Sunil Lal Chauhan,1993-03-06,6388887746,YWIZL6519S,sunillalchauhan113@yahoo.co.in,"6th Floor, 361 Temple Street, Kothrud",Kochi,Kerala,682090,3125000,Inventory Finance,2025-02-24
APP000155,3905,original,Varun Chandra Sharma,1997-07-05,6017590179,JMPLC0509M,varun_chandra_sharma365@yahoo.co.in,"Flat 174, 212 Temple Street, Whitefield",Gurugram,Haryana,122049,700000,Personal Loan,2025-03-22
APP000156,7004,original,Vikas Rani Mishra,1990-10-11,9233482105,XKZRF2578O,vikasranimishra548@yahoo.co.in,"Flat 350, 130 Church Street, Anna Nagar",Kolkata,West Bengal,700088,3225000,Personal Loan,2025-01-27
APP000157,197,original,Yash Prasad Saxena,1994-10-18,9365259256,YEJHK3169W,yash_prasad_saxena342@rediffmail.com,"10th Floor, 212 Nehru Street, Malviya Nagar",Gurugram,Haryana,122008,2825000,Equipment Purchase,2025-02-12
APP000158,6501,original,Shalini Nath Yadav,1965-10-24,9779450124,BJLXF7583W,shalininathyadav9@yahoo.co.in,"7th Floor, 355 Church Street, Rajouri Garden",Pune,Maharashtra,411038,4100000,Equipment Purchase,2025-09-02
APP000159,2118,original,Ankit Nath Pandey,1984-11-10,7089218736,NZOKL0954F,ankitnathpandey952@hotmail.com,"Flat 511, 119 Station Road, Rajouri Garden",Jaipur,Rajasthan,302026,2325000,Working Capital,2025-10-18
APP000160,4841,original,Vinod Nath Kulkarni,1989-03-18,8314058096,LUHAT0336W,vinodnathkulkarni682@hotmail.com,"17th Floor, 296 Lake Side Road, Vasant Kunj",Hyderabad,Telangana,500086,1725000,Personal Loan,2025-07-11
APP000161,1661,original,Sneha Rani Verma,1966-07-14,9709235312,JUOJD6042P,sneha.rani.verma372@yahoo.co.in,"Flat 764, 268 Link Road, Malviya Nagar",Ahmedabad,Gujarat,380042,3175000,Working Capital,2025-08-01
APP000162,8840,hard_negative_household,Mohit Saxena,1984-04-07,7225739842,ODOJR0930F,mohit.saxena754@gmail.com,"15th Floor, 243 Bazaar Street, Adyar",Mumbai,Maharashtra,400011,4950000,Business Expansion,2025-10-09
APP000163,5063,original,Nikhil Lal Bhat,1966-05-02,6198983982,ANORY9709D,nikhillalbhat421@gmail.com,"Flat 426, 250 Market Road, Salt Lake",Chennai,Tamil Nadu,600053,4675000,Working Capital,2025-01-10
APP000164,6973,original,Uday Kumar Kulkarni,1975-03-25,9627642690,NQEQC4344R,udaykumarkulkarni91@hotmail.com,"17th Floor, 284 Gandhi Marg, Koramangala",Gurugram,Haryana,122050,1600000,Business Expansion,2025-03-27
APP000165,1571,adversarial,D. L. Dixit,2001-03-05,9205498765,WZYVM3682X,d.l.dixit589@hotmail.com,"167 NEHRU ST, AUNDH",Indore,Madhya Pradesh,452078,4350000,Working Capital,2025-06-24
APP000166,7736,exact_key,Ziya Devi Nair,1977-01-27,6762947055,PKAHJ0728P,ziyadevinair601@outlook.com,"Flat 675, 91 Gandhi Marg, Kothrud",Coimbatore,Tamil Nadu,641014,3450000,Equipment Purchase,2025-11-01
APP000167,1663,original,Varun Chandra Bansal,1980-01-04,9405119557,DXQBL5738B,varun.chandra.bansal720@hotmail.com,"136 Lake Side Road, Andheri East",Noida,Uttar Pradesh,201034,1875000,Working Capital,2025-01-25
APP000168,1539,original,Divya Chandra Desai,2000-12-24,7843093063,VGBWF1606O,divyachandradesai618@outlook.com,"Flat 519, 95 Lake Side Road, Malviya Nagar",Mysuru,Karnataka,570029,2400000,Business Expansion,2025-09-02
APP000169,3802,original,Neha Devi Dixit,1984-01-24,8308016269,UKFIF6403A,nehadevidixit374@outlook.com,"7th Floor, 343 Church Street, Jubilee Hills",Bhopal,Madhya Pradesh,462077,4125000,Personal Loan,2025-03-16
APP000170,5845,original,Pooja Lal Khanna,1986-08-16,8308116144,RQZZZ6887T,poojalalkhanna142@outlook.com,"104 Lake Side Road, Koramangala",Surat,Gujarat,395044,2625000,Inventory Finance,2025-10-26
APP000171,8367,original,Priya Kumar Desai,1968-10-21,8715363814,DNABG8344R,priya.kumar.desai752@outlook.com,"2th Floor, 149 Temple Street, Banjara Hills",Bhopal,Madhya Pradesh,462062,2575000,Debt Consolidation,2025-03-17
APP000172,6350,original,Suresh Chandra Singh,1996-01-24,9821185153,OHGZU9645I,suresh_chandra_singh347@gmail.com,"93 Nehru Street, Koramangala",Bengaluru,Karnataka,560091,2000000,Business Expansion,2025-02-23
APP000173,236,original,Swati Rani Shukla,1991-02-03,9833969430,ITLSD8183G,swati_rani_shukla261@gmail.com,"161 Park Avenue, Jubilee Hills",Bhopal,Madhya Pradesh,462028,4100000,Working Capital,2025-07-06
APP000174,4379,original,Suresh Rani Mishra,1999-02-05,6967845645,CDTGT0770C,suresh_rani_mishra344@rediffmail.com,"9th Floor, 374 Bazaar Street, HSR Layout",Surat,Gujarat,395007,1850000,Business Expansion,2025-02-21
APP000175,8734,hard_negative_household,Chetan Agarwal,1980-03-18,8182922707,ZRHOU4061M,chetanagarwal24@rediffmail.com,"Flat 1028, 256 Link Road, Aundh",Kochi,Kerala,682090,4325000,Working Capital,2025-01-21
APP000176,787,exact_key,Rajesh Singh,1965-04-07,7197667016,IOCYR2290S,rajesh_singh480@outlook.com,245 Link Rd Powai,Bengaluru,Karnataka,560063,2000000,Inventory Finance,2025-04-13
APP000177,2451,original,Anjali Rani Trivedi,1979-08-09,8548448262,ZRCYJ2489K,anjaliranitrivedi714@yahoo.co.in,"Flat 1017, 195 Lake Side Road, Hinjewadi",Chennai,Tamil Nadu,600026,4375000,Personal Loan,2025-03-04
APP000178,3542,original,Ravi Kumar Shetty,1999-03-25,7782657851,RJRML4847R,ravikumarshetty598@hotmail.com,"Flat 225, 221 Market Road, Whitefield",Ahmedabad,Gujarat,380012,3875000,Personal Loan,2025-07-17
APP000179,3172,original,Farhan Rani Sharma,1975-03-07,8637128103,KCRBL5242J,farhan_rani_sharma277@yahoo.co.in,"359 Bazaar Street, Kothrud",Hyderabad,Telangana,500009,3850000,Equipment Purchase,2025-01-09
APP000180,2408,original,Divya Nath Reddy,1992-03-15,7236403911,NMCEF4788F,divyanathreddy63@hotmail.com,"55 Gandhi Marg, Rajouri Garden",Mumbai,Maharashtra,400080,4275000,Business Expansion,2025-11-13
APP000181,7095,original,Deepak Kumar Trivedi,1968-03-26,8427265801,TWNTD6050E,deepakkumartrivedi939@gmail.com,"Flat 1034, 264 Market Road, HSR Layout",Bengaluru,Karnataka,560016,675000,Debt Consolidation,2025-05-19
APP000182,6653,fuzzy_only,Shreya Kuar Verma,1984-06-11,6786773589,LHCSF5962O,shreyakuarverma181@gmail.com,"289 Park Avenue, Powai",Kolkata,West Bengal,700094,1600000,Business Expansion,2025-09-14
APP000183,7287,exact_key,Arn Prasad Patel,1992-10-25,6638647993,GHOUM6274Z,arnprasadpatel246@hotmail.com,69 Link Rd Rajouri Garden,Indore,Madhya Pradesh,452080,3750000,Personal Loan,2025-04-13
APP000184,6076,original,Suresh Lal Kapoor,1995-02-25,9614996304,INZVE6230M,sureshlalkapoor872@yahoo.co.in,"14th Floor, 79 Link Road, Powai",Chennai,Tamil Nadu,600002,4400000,Equipment Purchase,2025-06-05
APP000185,4669,original,Rakesh Kumar Reddy,1971-01-26,7149716400,FQEHR4645P,rakeshkumarreddy63@gmail.com,"Flat 664, 120 Link Road, HSR Layout",Bengaluru,Karnataka,560017,3100000,Inventory Finance,2025-01-22
APP000186,6106,original,Divya Nath Malhotra,1993-03-05,7012715652,QCKDC1398Z,divya_nath_malhotra764@yahoo.co.in,"Flat 424, 113 Church Street, Adyar",Mysuru,Karnataka,570012,3125000,Debt Consolidation,2025-10-04
APP000187,2150,original,Ashwin Lal Desai,1966-11-25,7925393450,HLNFX7699O,ashwinlaldesai144@gmail.com,"15th Floor, 88 MG Road, Malviya Nagar",Hyderabad,Telangana,500027,2075000,Debt Consolidation,2025-12-24
APP000188,5793,original,Saurabh Devi Khanna,1980-08-06,8083888995,CNXLF9953Z,saurabh.devi.khanna971@outlook.com,"298 Station Road, Rajouri Garden",Lucknow,Uttar Pradesh,226025,3525000,Equipment Purchase,2025-07-17
APP000189,7393,original,Aditya Lal Chopra,1978-10-18,6085322356,HDDYM9331E,aditya.lal.chopra442@hotmail.com,"12th Floor, 205 Church Street, Andheri East",Hyderabad,Telangana,500044,3350000,Personal Loan,2025-07-04
APP000190,6873,original,Rohit Chandra Patel,1976-04-18,9271095329,QDUUQ9705T,rohitchandrapatel195@outlook.com,"11th Floor, 266 Bazaar Street, Jubilee Hills",Ahmedabad,Gujarat,380008,2900000,Inventory Finance,2025-08-06
APP000191,2707,original,Rakesh Kumar Bhat,1986-12-04,9290737389,YCTRI0325R,rakesh.kumar.bhat865@yahoo.co.in,"282 Church Street, Indiranagar",Delhi,Delhi,110050,4900000,Equipment Purchase,2025-03-17
APP000192,326,original,Yash Joshi,1970-08-26,7816234578,SRFVP7461K,yash.joshi604@rediffmail.com,"Flat 458, 381 Ring Road, Malviya Nagar",Bengaluru,Karnataka,560093,1900000,Inventory Finance,2025-01-18
APP000193,2195,original,Neha Rani Bansal,1965-05-26,8641486038,QKMMD0241J,neha.rani.bansal938@rediffmail.com,"321 Hill View Road, HSR Layout",Kochi,Kerala,682004,1525000,Business Expansion,2025-12-10
APP000194,2562,original,Nisha Kumar Mishra,1994-11-24,8285195974,REROC0826I,nisha_kumar_mishra557@gmail.com,"Flat 534, 198 Temple Street, Kothrud",Hyderabad,Telangana,500087,2500000,Working Capital,2025-07-06
APP000195,1063,original,Yash Devi Iyer,1997-05-19,7033473016,ZPBJH5163L,yashdeviiyer57@hotmail.com,"7th Floor, 390 Temple Street, Sector 45",Bengaluru,Karnataka,560047,100000,Working Capital,2025-09-13
APP000196,3186,original,Shalini Sinha,1996-09-14,7243177028,VRYVF6745X,shalini_sinha223@hotmail.com,"Flat 820, 254 Hill View Road, Sector 45",Pune,Maharashtra,411091,600000,Working Capital,2025-02-08
APP000197,2823,original,Swati Nath Trivedi,2001-02-25,7688440802,QYWNX3865N,swati_nath_trivedi833@gmail.com,"121 Gandhi Marg, Sector 45",Chennai,Tamil Nadu,600006,3850000,Personal Loan,2025-05-07
APP000198,4279,original,Sanjay Rani Desai,2002-11-01,8073050153,MCAAK5477S,sanjay_rani_desai674@yahoo.co.in,"3th Floor, 201 MG Road, Powai",Kochi,Kerala,682069,3475000,Business Expansion,2025-05-15
APP000199,8118,original,Ananya Kumar Shukla,1982-09-20,9066894761,LLKNZ1650D,ananyakumarshukla494@rediffmail.com,"32 Station Road, Kothrud",Indore,Madhya Pradesh,452013,950000,Personal Loan,2025-05-27
APP000200,5939,original,Amit Desai,1970-05-25,9076891315,QFMTD9514D,amitdesai583@yahoo.co.in,"Flat 888, 173 Church Street, Malviya Nagar",Jaipur,Rajasthan,302063,3950000,Debt Consolidation,2025-08-01
APP000201,3427,original,Nisha Lal Chopra,1965-02-22,6532741062,DDBZE4296J,nisha.lal.chopra401@gmail.com,"30 Hill View Road, Indiranagar",Ahmedabad,Gujarat,380081,525000,Debt Consolidation,2025-08-16
APP000202,7445,original,Prakash Devi Shetty,1972-07-21,7867991448,KQFKX5308A,prakashdevishetty591@rediffmail.com,"Flat 1183, 82 Church Street, Jubilee Hills",Coimbatore,Tamil Nadu,641099,4175000,Equipment Purchase,2025-09-09
APP000203,7292,original,Amit Nath Bansal,1980-12-13,8027003344,MAJWV3620P,amit.nath.bansal70@hotmail.com,"180 MG Road, Sector 45",Delhi,Delhi,110068,975000,Inventory Finance,2025-06-06
APP000204,887,exact_key,Neha Lal Menon,1976-08-15,7796890794,DRWGG3170D,neha_lal_menon566@gmail.com,Flat 474 85 Station Road HSR Layout,Kolkata,West Bengal,700084,2975000,Working Capital,2025-05-07
APP000205,2854,original,Varun Bansal,1979-03-01,9955749541,KRFTH0775J,varunbansal658@gmail.com,"341 Bazaar Street, Sector 45",Lucknow,Uttar Pradesh,226060,1650000,Inventory Finance,2025-07-21
APP000206,6131,adversarial,C. Vrma,1982-03-10,8142142949,LKLNJ1221Y,cvrma166@rediffmail.com,"Flat 431, 50 Gandhi Marg, Adyar",Jaipur,Rajasthan,302098,225000,Debt Consolidation,2025-06-09
APP000207,8982,hard_negative_namesake,Ishaan Menon,1982-04-24,6285017850,VNJMM2999B,ishaan_menon29@gmail.com,"260 Nehru Street, Jubilee Hills",Jaipur,Rajasthan,302023,3850000,Business Expansion,2025-05-03
APP000208,1229,original,Manish Prasad Shukla,1993-02-04,6914177156,LMUJL5630B,manish_prasad_shukla680@rediffmail.com,"Flat 188, 338 Hill View Road, Aundh",Pune,Maharashtra,411041,50000,Personal Loan,2025-06-25
APP000209,7077,original,Rekha Devi Reddy,1996-01-17,8958032785,VWERZ2799L,rekhadevireddy992@outlook.com,"9th Floor, 204 Station Road, Kothrud",Bengaluru,Karnataka,560024,1500000,Business Expansion,2025-08-19
APP000210,2039,original,Ramesh Prasad Desai,1993-08-17,6874111192,HXXIK5532P,rameshprasaddesai556@yahoo.co.in,"Flat 324, 396 MG Road, HSR Layout",Noida,Uttar Pradesh,201056,2100000,Equipment Purchase,2025-01-01
APP000211,4375,original,Neha Rani Agarwal,1995-06-20,7901597935,ZCBYF9328P,neha.rani.agarwal517@hotmail.com,"Flat 776, 156 Station Road, Kothrud",Mumbai,Maharashtra,400034,3325000,Equipment Purchase,2025-06-15
APP000212,4749,original,Jyoti Chandra Mehta,1989-03-20,7545590139,IKFTH3038M,jyoti_chandra_mehta612@hotmail.com,"Flat 231, 215 Bazaar Street, Rajouri Garden",Mysuru,Karnataka,570073,2025000,Personal Loan,2025-11-03
APP000213,7390,original,Farhan Chandra Tiwari,1993-09-24,9671312453,NYUEK7298W,farhanchandratiwari392@gmail.com,"157 Nehru Street, Malviya Nagar",Noida,Uttar Pradesh,201091,4050000,Working Capital,2025-03-22
APP000214,3078,original,Vinod Devi Reddy,2002-12-18,8404926761,XBTBH7972X,vinod.devi.reddy830@rediffmail.com,"2th Floor, 236 Park Avenue, Adyar",Gurugram,Haryana,122018,3525000,Equipment Purchase,2025-03-05
APP000215,159,original,Neha Rani Singh,1981-07-28,6618943798,QNQYH0485Z,neha.rani.singh620@gmail.com,"Flat 266, 190 Station Road, HSR Layout",Kolkata,West Bengal,700023,3850000,Working Capital,2025-10-19
APP000216,1382,original,Naveen Nath Iyer,1999-09-05,9242615105,QPUBU8595T,naveen_nath_iyer210@yahoo.co.in,"Flat 890, 318 Church Street, Hinjewadi",Indore,Madhya Pradesh,452011,3950000,Business Expansion,2025-05-22
APP000217,3589,original,Rahul Kumar Kulkarni,2000-02-14,7751939069,UQAEU4487D,rahul_kumar_kulkarni674@gmail.com,"13th Floor, 117 Park Avenue, Rajouri Garden",Delhi,Delhi,110025,300000,Business Expansion,2025-03-11
